codigo,item,rubro,subrubro,deposito,stock,precioLista,precioTransfer,precioSImp,precio3cuotas,fotos,talles,bordados,descripcion,textiles
L-OF-PAN-CBAL70,Cargo Balance H GRIS TOPO 44,PRODUCTO OFFICE,PANTALON,ECOMMERCE,40,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-gristopo-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL71,Cargo Balance H GRIS TOPO 46,PRODUCTO OFFICE,PANTALON,ECOMMERCE,28,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-gristopo-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL72,Cargo Balance H GRIS TOPO 48,PRODUCTO OFFICE,PANTALON,ECOMMERCE,28,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-gristopo-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL73,Cargo Balance H GRIS TOPO 50,PRODUCTO OFFICE,PANTALON,ECOMMERCE,17,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-gristopo-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL74,Cargo Balance H GRIS TOPO 52,PRODUCTO OFFICE,PANTALON,ECOMMERCE,10,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-gristopo-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL24,Cargo Balance Hombre CEMENTO 38,PRODUCTO OFFICE,PANTALON,ECOMMERCE,1,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-cemento-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL26,Cargo Balance Hombre CEMENTO 42,PRODUCTO OFFICE,PANTALON,ECOMMERCE,4,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-cemento-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL27,Cargo Balance Hombre CEMENTO 44,PRODUCTO OFFICE,PANTALON,ECOMMERCE,6,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-cemento-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL28,Cargo Balance Hombre CEMENTO 46,PRODUCTO OFFICE,PANTALON,ECOMMERCE,5,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-cemento-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL29,Cargo Balance Hombre CEMENTO 48,PRODUCTO OFFICE,PANTALON,ECOMMERCE,5,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-cemento-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL30,Cargo Balance Hombre CEMENTO 50,PRODUCTO OFFICE,PANTALON,ECOMMERCE,3,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-cemento-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL31,Cargo Balance Hombre CEMENTO 52,PRODUCTO OFFICE,PANTALON,ECOMMERCE,1,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-cemento-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL2,Cargo Balance Hombre NEGRO 38,PRODUCTO OFFICE,PANTALON,ECOMMERCE,8,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-negro-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL3,Cargo Balance Hombre NEGRO 40,PRODUCTO OFFICE,PANTALON,ECOMMERCE,9,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-negro-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL4,Cargo Balance Hombre NEGRO 42,PRODUCTO OFFICE,PANTALON,ECOMMERCE,19,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-negro-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL5,Cargo Balance Hombre NEGRO 44,PRODUCTO OFFICE,PANTALON,ECOMMERCE,18,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-negro-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL6,Cargo Balance Hombre NEGRO 46,PRODUCTO OFFICE,PANTALON,ECOMMERCE,14,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-negro-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL7,Cargo Balance Hombre NEGRO 48,PRODUCTO OFFICE,PANTALON,ECOMMERCE,14,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-negro-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL8,Cargo Balance Hombre NEGRO 50,PRODUCTO OFFICE,PANTALON,ECOMMERCE,10,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-negro-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
L-OF-PAN-CBAL9,Cargo Balance Hombre NEGRO 52,PRODUCTO OFFICE,PANTALON,ECOMMERCE,8,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",pantalon-cargo-balance-hombre/pantalon-cargo-balance-hombre-negro-1,pantalon-cargo-balance-hombre.jpg,pantalon-cargo.jpg,"Pantalón cargo de corte moderno, pensado para ofrecer comodidad, resistencia y movilidad durante la jornada laboral. Cuenta con bolsillos laterales aplicados con tabla, bolsillo trasero con tapa y ojal, y costura cañón para un acabado más firme. La cintura con pasacintos permite un ajuste seguro, mientras que los cierres de velcro en los bolsillos aportan practicidad. Confeccionado en gabardina con spandex, que combina elasticidad y durabilidad para un calce confortable y funcional. Ideal para uniformes de trabajo o uso urbano con estilo profesional.","GABARDINA C/SPANDEX 8,2 OZ - 98%ALGODÓN 2%ELASTANO"
